pn,pe,pd,vn,ve,vd,an,ae,ad,roll,pitch,yaw,q0,q1,q2,q3,lat,lng,alt,sat,ax,ay,az,gx,gy,gz,mx,my,mz,baro_temp,baro_press,baro_alt,batt_voltage,batt_percent,launch_lat,launch_lng,launch_alt,system_status,system_time,rssi,snr,connection_status
1.255579591,-0.969361603,1.91821909,1.942686796,-0.021927102,-0.271893173,0.217088655,-0.007168757,-0.009859562,3.11853385,0.105689622,2.935248137,0.053712677,0.102289923,0.993471801,0.006017654,39.39009094,-8.289384842,218692,9,-0.097539,0.043858998,-1.024799943,4.09499979,-0.953750014,0.428750008,-0.687668622,0.104111195,1.279876232,28.06999969,100032,2.635323763,4040,82,39.39009476,-8.289378166,220749,2,938358,-110,8,TRUE
1.265192628,-0.986496925,1.880983114,1.938018918,-0.035325468,-0.287698656,0.205346987,-0.004044024,-0.051139772,3.118199825,0.104722261,2.934926271,0.05325073,0.102447577,0.993473887,0.006224959,39.39009094,-8.289385796,218753,9,-0.102235995,0.048616998,-1.004608989,9.817500114,-4.523749828,0.586250007,-0.693960726,0.104106039,1.271888852,28.04000092,100047,1.319038749,4039,82,39.39009476,-8.289378166,220749,2,938658,-110,8.25,TRUE
1.266736865,-0.985166073,1.849336267,1.950712085,-0.023521809,-0.27887392,0.20077908,-0.003742183,-0.054206192,3.118706703,0.105189353,2.935105562,0.053456083,0.10236828,0.993473649,0.005953713,39.39009094,-8.289385796,218824,9,-0.118827999,0.042394999,-1.007597923,-1.889999986,1.80250001,0.507499993,-0.678523302,0.10339772,1.271218181,28.05999947,100035,2.370965242,4040,82,39.39009476,-8.289378166,220749,2,938959,-110,8.5,TRUE
1.277907014,-0.999410391,1.811128855,1.949569821,-0.029504236,-0.280526876,0.218652189,-0.009307609,0.018920183,3.120871782,0.106221132,2.934810638,0.053858131,0.102564871,0.993438661,0.004816493,39.39009094,-8.289385796,218863,10,-0.102297001,0.044957001,-0.932079971,5.6875,-1.023749948,0.463750005,-0.678527415,0.102970004,1.264071226,28.01000023,100045,1.492524028,4039,82,39.39009476,-8.289378166,220749,2,939260,-108,8.5,TRUE
1.2719028,-0.99090296,1.798418403,1.913028955,-0.006643552,-0.268910199,0.208047554,0.013839297,0.012887836,3.120450258,0.106713884,2.934978962,0.054123983,0.102465801,0.993433237,0.005004941,39.39009094,-8.289385796,218887,10,-0.105347,0.029828999,-1.047248006,0.551249981,2.143749952,0.367500007,-0.694248915,0.103866026,1.277158141,28.03000069,100020,3.69000411,4042,83,39.39009476,-8.289378166,220749,2,939560,-109,7.75,TRUE
1.27607429,-0.995296478,1.786400199,1.925251722,-0.01581783,-0.272604525,0.196098626,0.018242449,-0.052352011,3.11955452,0.106147334,2.93525362,0.053887866,0.102309659,0.993459344,0.00548676,39.39009094,-8.289385796,218901,10,-0.102113999,0.035806999,-1.026996017,0.455000013,1.986250043,0.420000017,-0.689107478,0.103178434,1.264436007,28.04999924,100039,2.02124095,4034,82,39.39009476,-8.289378166,220749,2,939861,-108,8.25,TRUE
1.280689955,-0.988893032,1.76897943,1.933354139,-0.007051621,-0.256536335,0.198432073,0.012476341,-0.032573164,3.120318413,0.106867127,2.935950041,0.054204371,0.101978488,0.993478477,0.005088929,39.39009094,-8.289385796,218940,10,-0.101991996,0.038734999,-1.000582933,6.728750229,-2.40625,0.463750005,-0.680812418,0.103277579,1.273477077,28.04000092,100038,2.109360456,4042,83,39.39009476,-8.289378166,220749,2,940162,-105,8.25,TRUE
1.295523882,-0.995407522,1.75498116,1.960804939,-0.008811439,-0.259304196,0.228397235,0.008423763,0.022105694,3.120425701,0.107438698,2.93601799,0.054482505,0.101943098,0.993467271,0.005007937,39.39009476,-8.289385796,218990,10,-0.111141995,0.035563,-0.987040997,6.518750191,-2.1875,0.280000001,-0.695962369,0.104136802,1.27968061,28.06999969,100042,1.756882548,4032,81,39.39009476,-8.289378166,220749,2,940463,-110,8.25,TRUE
1.232294798,-0.978105783,1.745053291,1.907140851,0.012943171,-0.242897019,0.200645298,0.001234816,-0.107592523,3.120566607,0.10668841,2.936611652,0.054101415,0.101657271,0.99351567,0.004992648,39.39009476,-8.289385796,219024,10,-0.121573001,0.051544998,-0.982587993,8.067500114,-3.631249905,0.358750015,-0.693966985,0.103446648,1.265694857,28.07999992,100033,2.547204256,4040,82,39.39009476,-8.289378166,220749,2,940766,-116,8.5,TRUE
1.302431226,-0.988624573,1.706926107,1.923525453,-0.007559142,-0.248425379,0.199445352,0.008151761,-0.039037347,3.119031906,0.104781002,2.936442852,0.053232763,0.101716019,0.993553758,0.005848881,39.39009476,-8.289385796,219071,10,-0.098880999,0.048921999,-1.026751995,7.892499924,-3.596250057,0.420000017,-0.694251597,0.103580877,1.268520117,28.04000092,100035,2.370965242,4032,81,39.39009476,-8.289378166,220749,2,941065,-110,8.5,TRUE
1.30062151,-0.97490114,1.699827313,1.919701576,0.005737237,-0.233488217,0.18956843,0.006917045,-0.024771392,3.117967129,0.10510236,2.936567783,0.053446077,0.101622887,0.99354887,0.00636477,39.39009476,-8.289385796,219081,10,-0.09516,0.046664998,-0.94611001,6.789999962,-3.289999962,0.035,-0.688241065,0.104058877,1.281601429,28.06999969,100041,1.845002055,4037,82,39.39009476,-8.289378166,220749,2,941366,-112,7.75,TRUE
1.305639863,-0.967493117,1.693490386,1.924094439,0.00296216,-0.248797983,0.201857165,-0.014088328,-0.05996263,3.117709637,0.105332203,2.93639183,0.053573851,0.101701535,0.993533432,0.00647626,39.39009476,-8.289385796,219114,10,-0.102784999,0.037331998,-0.98765099,5.801249981,-2.301249981,0.4375,-0.693679333,0.103615373,1.270691395,28,100034,2.459084749,4039,82,39.39009476,-8.289378166,220749,2,941667,-110,8.25,TRUE
1.319875598,-0.974644542,1.66509378,1.935778737,-0.008930406,-0.247822136,0.207434565,0.001165123,0.001461387,3.116465807,0.103987724,2.936361313,0.052969746,0.10169477,0.993560016,0.007162732,39.39009476,-8.289385796,219145,10,-0.079117,0.043614998,-1.050114989,7.288750172,-3.036250114,0.568750024,-0.689107656,0.10316062,1.259932518,28.03000069,100045,1.492524028,4040,82,39.39009476,-8.289378166,220749,2,941969,-109,8.5,TRUE
1.347807884,-0.98390907,1.627712846,1.981692433,-0.027241312,-0.266758144,0.213931724,0.012953412,-0.019051075,3.116948605,0.105559096,2.93625617,0.053725768,0.101745985,0.993516445,0.00683909,39.39009476,-8.289385796,219186,10,-0.091256,0.054777998,-1.022908926,-5.442500114,4.943749905,0.691250026,-0.698540211,0.103740998,1.270081162,28.04999924,100032,2.635323763,4039,82,39.39009476,-8.289378166,220749,2,942269,-111,8.5,TRUE
1.336323142,-0.962450683,1.617556453,1.931579113,-0.000678855,-0.261181235,0.22335647,0.000685415,0.037570477,3.118191004,0.106917799,2.936479568,0.054336373,0.101657182,0.993498325,0.006157844,39.39009476,-8.289384842,219200,10,-0.104005001,0.047153,-1.055177927,6.746250153,-3.683749914,0.148750007,-0.701112866,0.103879847,1.270290494,28.02000046,100031,2.72344327,4040,82,39.39009476,-8.289378166,220749,2,942569,-112,8.25,TRUE
1.352115631,-0.963764608,1.602571607,1.941514015,-0.001661724,-0.262462974,0.226018861,0.023958756,0.011981368,3.121377707,0.108926475,2.936634541,0.0551713,0.10165067,0.993460596,0.004475257,39.39009476,-8.289384842,219228,10,-0.103333995,0.066855997,-1.029863,4.226250172,-0.910000026,0.280000001,-0.698540032,0.103758812,1.268704772,28.05999947,100040,1.933121562,4037,82,39.39009476,-8.289378166,220749,2,942871,-110,8.25,TRUE
1.349434376,-0.960429549,1.592016459,1.940633893,0.002295334,-0.258183509,0.218058065,0.020459965,-0.006657541,3.118271112,0.104990497,2.936608791,0.053374961,0.101611547,0.993554771,0.006220616,39.39009476,-8.289384842,219262,10,-0.108884998,0.053923998,-0.970692992,3.998749971,-0.857500017,0.629999995,-0.686242461,0.103707336,1.27632463,28.05999947,100050,1.054680228,4040,82,39.39009476,-8.289378166,220749,2,943186,-106,8.75,TRUE
1.379328012,-0.965271533,1.555187225,1.924221158,-0.010074564,-0.287045479,0.217650101,0.008501374,-0.004555523,3.116720438,0.103764445,2.936439753,0.052844249,0.10167367,0.993599892,0.007050724,39.39009476,-8.289384842,219280,10,-0.095708996,0.038796,-0.964958966,-2.248749971,3.535000086,0.245000005,-0.697108865,0.103871778,1.271578312,28.04999924,100035,2.370965242,4034,82,39.39009476,-8.289378166,220749,2,943472,-112,8.5,TRUE
1.402700424,-0.960359156,1.536074996,1.948631287,-0.006597743,-0.279495984,0.203550488,0.015594035,-0.059443712,3.117498398,0.104349725,2.936738968,0.053093888,0.101543114,0.993611276,0.006642095,39.39009476,-8.289384842,219312,10,-0.105041996,0.045201,-0.967094004,3.018749952,-0.341250002,0.280000001,-0.691102326,0.103922062,1.274852514,28.06999969,100055,0.614082754,4039,82,39.39009476,-8.289378166,220749,2,943773,-110,7.75,TRUE
1.381652117,-0.944761097,1.517745137,1.904899716,0.000785637,-0.278448075,0.207707629,0.023470074,-0.087391913,3.119793177,0.107049569,2.936815739,0.054317892,0.101542071,0.993546963,0.005364886,39.39009476,-8.289383888,219324,10,-0.098026998,0.064659998,-0.928846955,3.797500134,-0.796249986,0.516250014,-0.698254108,0.103749327,1.270104885,28.01000023,100013,4.30684042,4032,81,39.39009476,-8.289378166,220749,2,944074,-106,8.25,TRUE
1.378568649,-0.936208844,1.518191934,1.862727761,0.004712326,-0.252656072,0.202490076,-0.013033818,-0.036405802,3.120733976,0.106541239,2.937052011,0.054018732,0.101444289,0.993542612,0.00492895,39.39009476,-8.289383888,219331,10,-0.098637,0.027022999,-0.928420007,3.893749952,-0.918749988,0.174999997,-0.693106949,0.103649862,1.271742582,28.04999924,100047,1.319038749,4034,82,39.39009476,-8.289378166,220749,2,944376,-108,8,TRUE
1.381373763,-0.935404599,1.498440981,1.876828313,0.001194615,-0.255363733,0.228374153,-0.005512995,0.025863528,3.120852947,0.106856145,2.93717885,0.054168746,0.10138189,0.993541062,0.004857058,39.39009476,-8.289383888,219346,10,-0.103638999,0.030988,-1.018028975,-2.598750114,3.430000067,0.314999998,-0.694822967,0.103653312,1.274470687,28.09000015,100053,0.790321767,4039,82,39.39009476,-8.289378166,220749,2,944677,-108,7.75,TRUE
1.399803519,-0.939426482,1.48844254,1.875978708,0.000133955,-0.237258986,0.225808203,-0.00271403,-0.039980948,3.125123262,0.109590583,2.937783957,0.055309057,0.101177774,0.993506908,0.002611813,39.39009476,-8.289383888,219345,10,-0.12687999,0.038856998,-0.992469966,4.742499828,-1.338750005,0.253749996,-0.701109827,0.104200639,1.276175737,28.03000069,100048,1.230919242,4034,82,39.39009476,-8.289378166,220749,2,944978,-105,7.5,TRUE
1.431983948,-0.937788963,1.473351002,1.903543591,0.005361678,-0.239725888,0.203869537,0.000814756,-0.100393474,3.122462511,0.108022928,2.938058138,0.054664455,0.100981265,0.993563175,0.004021634,39.39009476,-8.289383888,219384,10,-0.09821,0.049959,-0.966605961,4.252500057,-1.216250062,0.420000017,-0.692530394,0.104129881,1.285144329,28.04999924,100042,1.756882548,4040,82,39.39009476,-8.289378166,220749,2,945280,-106,7,TRUE
1.423267126,-0.927829325,1.45260787,1.914182186,0.019131336,-0.237888455,0.198420629,0.036323186,-0.067845225,3.124379396,0.110351563,2.938512087,0.055723336,0.100790747,0.993524611,0.00296296,39.39009094,-8.289382935,219400,9,-0.103760995,0.065026,-0.961359978,4.077499866,-0.953750014,0.245000005,-0.694820583,0.103902809,1.28040123,28.05999947,100032,2.635323763,4035,82,39.39009476,-8.289378166,220749,2,945599,-108,7.75,TRUE
1.438430667,-0.929776788,1.448550105,1.909086943,0.018066218,-0.220736086,0.206630558,0.005942523,-0.038971305,3.122401237,0.109757543,2.938512564,0.055528183,0.100739263,0.99353528,0.003976171,39.39009094,-8.289382935,219402,9,-0.105468996,0.031719998,-0.961359978,5.976250172,-2.668750048,0.140000001,-0.685098886,0.103651553,1.270421505,28.04999924,100041,1.845002055,4040,82,39.39009476,-8.289378166,220749,2,945883,-114,7.5,TRUE
1.430476069,-0.915689707,1.438492775,1.908696532,0.033013709,-0.224454418,0.221595764,0.004038842,0.02347815,3.119765759,0.107632838,2.938462734,0.054605965,0.100708678,0.993584871,0.005392681,39.39009094,-8.289382935,219414,9,-0.125843003,0.016225999,-0.990090966,8.890000343,-4.646250248,0.140000001,-0.676231563,0.103785194,1.283593893,28.04999924,100048,1.230919242,4037,82,39.39009476,-8.289378166,220749,2,946184,-106,7.25,TRUE
1.439436316,-0.910115004,1.427932024,1.915621519,0.028017482,-0.226660684,0.237331256,-0.010654893,-0.03139317,3.121604681,0.108980119,2.937984228,0.055183358,0.100986309,0.993529737,0.004397072,39.39009094,-8.289381981,219414,10,-0.123402998,0.045444999,-1.048895001,6.457499981,-2.694999933,0.07,-0.68910408,0.103534862,1.273448467,27.98999977,100042,1.756882548,4039,82,39.39009476,-8.289378166,220749,2,946484,-106,7.25,TRUE
1.439110994,-0.906155586,1.416516781,1.887599945,0.035910577,-0.221348867,0.215743735,0.004411895,-0.023051143,3.12008667,0.107346177,2.937786102,0.054449297,0.10105563,0.993557811,0.005229385,39.39009094,-8.289381981,219412,10,-0.088571995,0.065269999,-1.011623979,4.304999828,-1.023749948,0.516250014,-0.692243516,0.104227334,1.281926274,28.04999924,100033,2.547204256,4040,82,39.39009476,-8.289378166,220749,2,946782,-108,7.25,TRUE
1.443342447,-0.912206411,1.395320177,1.91555512,0.021947674,-0.235156998,0.198115021,0.042611528,-0.077000558,3.120728493,0.107237332,2.937488556,0.05436356,0.101221725,0.993546784,0.004907891,39.39009094,-8.289381981,219390,10,-0.085216999,0.048312001,-1.017235994,10.56999969,-2.922499895,0.358750015,-0.685098529,0.103687204,1.274808884,28.06999969,100049,1.142799735,4039,82,39.39009476,-8.289378166,220749,2,947083,-112,7.25,TRUE
1.431365371,-0.889942408,1.389814496,1.933829188,0.036602829,-0.229183704,0.212369621,-0.005777486,-0.050646484,3.119643688,0.106864966,2.937680721,0.054233059,0.101099737,0.993563235,0.005471185,39.39009094,-8.289381981,219381,10,-0.098880999,0.047458,-0.96556896,8.163749695,-2.940000057,0.105000004,-0.681380212,0.103724271,1.276843667,28.02000046,100035,2.370965242,4037,82,39.39009476,-8.289378166,220749,2,947384,-110,6.75,TRUE
1.433220506,-0.880271912,1.377302289,1.9555583,0.031943537,-0.219135538,0.213989675,-0.001231573,-0.048968017,3.117351532,0.10535042,2.937239885,0.053598266,0.10127043,0.993575335,0.006676063,39.39009094,-8.289381981,219372,10,-0.093391001,0.046115998,-0.982465982,3.360000134,-0.647499979,0.428750008,-0.69338733,0.104247451,1.282321811,28.05999947,100045,1.492524028,4042,83,39.39009476,-8.289378166,220749,2,947685,-111,6.75,TRUE
1.413537264,-0.861213744,1.376742959,1.957706213,0.039575756,-0.223320603,0.214559481,0.000926031,-0.042506337,3.118653297,0.105384536,2.937040091,0.053549845,0.101404376,0.993568718,0.006022049,39.39009094,-8.289381981,219389,10,-0.086254001,0.033549998,-1.032608032,2.992500067,-0.332500011,0.4375,-0.687964559,0.103069201,1.260422111,28.06999969,100037,2.197479963,4042,83,39.39009476,-8.289378166,220749,2,947986,-110,6.75,TRUE
1.423704863,-0.847679913,1.412183046,1.961577535,0.035867929,-0.182810754,0.213249907,0.001245786,-0.017615378,3.120092154,0.107169479,2.936798334,0.054363802,0.101548508,0.993513584,0.005208839,39.39009094,-8.289381981,219364,10,-0.110470995,0.036600001,-1.01571095,3.132499933,-0.420000017,0.376249999,-0.694249749,0.103776917,1.272839904,28.04999924,100052,0.878441274,4039,82,39.39009476,-8.289378166,220749,2,948288,-110,7.25,TRUE
1.409617186,-0.836247742,1.415418148,1.953599572,0.030903129,-0.188220069,0.201068953,0.014542658,-0.073119581,3.12128067,0.108285636,2.93714118,0.054856855,0.101401567,0.993504047,0.004570333,39.39009094,-8.289381027,219358,10,-0.072346002,0.049165998,-0.935862005,4.471250057,-1.347499967,0.551249981,-0.689669907,0.104177594,1.28393507,28.05999947,100034,2.459084749,4037,82,39.39009476,-8.289378166,220749,2,948588,-112,7,TRUE
1.235073924,-0.827940941,1.396195889,1.768711329,0.021357538,-0.236114681,0.231860757,-0.016007381,0.027590513,3.114529848,0.103428692,2.936854124,0.052787539,0.101410836,0.993614376,0.008167427,39.39009094,-8.289381027,219416,9,-0.119559996,0.036904998,-1.046088934,4.033750057,-0.92750001,0.752499998,-0.696535587,0.104013197,1.273331165,28.03000069,100049,1.142799735,4042,83,39.39009476,-8.289378166,220749,2,948897,-110,7.25,TRUE
1.246754646,-0.825045049,1.389627457,1.822708488,0.000798716,-0.259037316,0.007265477,-0.048417229,-0.207648277,3.117681742,0.11089617,2.936228514,0.056337286,0.10173893,0.993396401,0.006199704,39.39009094,-8.289381027,219407,9,0.072834,-0.045261998,-0.789218009,3.88499999,-1.198750019,0.174999997,-0.68081075,0.103455797,1.272453308,28.06999969,100048,1.230919242,4039,82,39.39009476,-8.289378166,220749,2,949198,-108,7.25,TRUE
1.423350692,-0.82254535,1.353434563,2.007655144,-0.031332344,-0.396104783,0.542405903,-0.668509543,-0.025837839,3.125049829,0.112792253,2.937111139,0.056905471,0.101475239,0.993344784,0.002464927,39.39009094,-8.289381027,219406,10,0.284931004,0.052642997,-1.032546997,4.672500134,-1.53125,-0.647499979,-0.680237651,0.103579395,1.274602652,28.06999969,100028,2.98780179,4037,82,39.39009476,-8.289378166,220749,2,949491,-111,7.5,TRUE
1.414448023,-0.813698053,1.350741148,2.036069155,0.040482745,-0.284161896,0.295873612,0.013312751,-0.338798821,3.11856389,0.117433168,2.936785698,0.059537038,0.101423286,0.993222535,0.005440643,39.39009094,-8.289381027,219389,10,0.220027,0.069905996,-1.308876991,8.058750153,-3.141249895,0.0175,-0.68853426,0.103302032,1.27358532,28.01000023,100045,1.492524028,4040,82,39.39009476,-8.289378166,220749,2,949791,-110,7.25,TRUE
1.404621482,-0.800257564,1.355509877,2.077124596,0.03496721,-0.323902786,0.29986617,-0.024210207,0.063525558,3.114211082,0.120671369,2.935303688,0.061370172,0.101998977,0.993043423,0.007391104,39.39009094,-8.289380074,219344,10,-0.165066004,0.039588999,-1.092144012,4.226250172,-0.621249974,0.0175,-0.686816752,0.103458971,1.275689721,28.06999969,100050,1.054680228,4037,82,39.39009476,-8.289378166,220749,2,950091,-111,7.75,TRUE
1.190880418,-0.788439691,1.379221201,1.866583705,0.017396841,-0.252373576,0.243185908,-0.005349547,0.008650661,3.11677289,0.114763737,2.935204506,0.058305811,0.102192119,0.993251503,0.006422661,39.39009094,-8.28937912,219343,10,-0.119438,0.045139998,-1.029680014,6.431250095,-1.793750048,0.446249992,-0.697966814,0.103882425,1.273654103,28.06999969,100040,1.933121562,4037,82,39.39009476,-8.289378166,220749,2,950395,-116,7.5,TRUE
1.197195292,-0.772693515,1.389394283,1.866913438,0.013486435,-0.236066356,0.220707566,0.002702155,-1.00E-04,3.118364334,0.112014219,2.93517065,0.056859005,0.102283917,0.993345261,0.005773764,39.39009094,-8.28937912,219322,10,-0.100039996,0.047458,-1.017967939,1.435000062,-0.078749999,0.498750001,-0.692826629,0.103052258,1.262702942,28.06999969,100031,2.72344327,4037,82,39.39009476,-8.289378166,220749,2,950697,-114,7.25,TRUE
1.184345961,-0.759091914,1.385573626,1.859173536,0.021024706,-0.225686759,0.210795134,0.007713698,0.020531416,3.119130135,0.109275565,2.935343981,0.055460025,0.102241836,0.993427217,0.005539716,39.39009094,-8.28937912,219304,10,-0.089974999,0.050141998,-1.036999941,4.392499924,-0.997500002,0.262499988,-0.693392396,0.103712805,1.277273178,28.04999924,100050,1.054680228,4037,82,39.39009476,-8.289378166,220749,2,950998,-108,7.5,TRUE
1.168961287,-0.743436217,1.392009139,1.838108301,0.013555812,-0.206188887,0.217812911,-0.009858374,-0.003663778,3.119241953,0.109942511,2.935604811,0.055785522,0.10210456,0.993406773,0.005456498,39.39009094,-8.289378166,219249,10,-0.102235995,0.045506001,-0.965934992,5.328750134,-2.756249905,0.595000029,-0.691958964,0.104075275,1.28005743,28,100038,2.109360456,4037,82,39.39009476,-8.289378166,220749,2,951293,-108,7.25,TRUE
1.379879475,-0.736748278,1.374784708,2.032534599,0.016864775,-0.240923807,0.213512406,-0.003667942,-0.017397404,3.118491173,0.108164735,2.935533524,0.054943088,0.102124408,0.993416905,0.005918471,39.39009094,-8.289378166,219229,9,-0.100101002,0.050202999,-1.007292986,-4.112500191,4.392499924,0.507499993,-0.691957295,0.104253493,1.274693608,28.06999969,100048,1.230919242,4042,83,39.39009476,-8.289378166,220749,2,951594,-108,6.75,TRUE
1.397910357,-0.739612877,1.37373209,2.040745974,-0.00145967,-0.235265031,0.20373708,0.001241012,-0.029122889,3.114442825,0.10442201,2.935256004,0.053292755,0.10218624,0.993484735,0.008116208,39.39009094,-8.289378166,219215,9,-0.093695998,0.047823999,-0.986431003,0.166250005,1.855000019,0.49000001,-0.688245595,0.103577696,1.272003531,28.10000038,100044,1.580643535,4040,82,39.39009476,-8.289378166,220749,2,951895,-107,7.25,TRUE
1.386313915,-0.730946124,1.366256356,2.017288685,-0.009098982,-0.22849904,0.213297352,-0.009734904,-0.030326247,3.118881226,0.106288776,2.935492039,0.053991869,0.102171682,0.993465602,0.005820448,39.39009094,-8.289377213,219215,10,-0.093391001,0.045139998,-1.044014931,4.287499905,-0.910000026,0.236249998,-0.679383397,0.103176683,1.267947078,28.06999969,100059,0.264358491,4037,82,39.39009476,-8.289378166,220749,2,952195,-106,7.25,TRUE
1.202641487,-0.714801908,1.382318497,1.804305434,0.003371755,-0.216668665,0.213197947,-0.002759441,-0.074241757,3.120284796,0.107394047,2.935459614,0.054467555,0.102225631,0.993466973,0.005065814,39.39009094,-8.289377213,219184,10,-0.106932998,0.039710999,-0.943120956,3.911250114,-0.918749988,0.052500002,-0.688811541,0.10422042,1.276469946,28.05999947,100041,1.845002055,4037,82,39.39009476,-8.289378166,220749,2,952497,-106,7,TRUE
1.199977875,-0.700521231,1.366395831,1.827875853,0.014937326,-0.222034335,0.214455515,0.005370494,0.022105575,3.122089624,0.109071292,2.935801029,0.055207156,0.102092832,0.993445933,0.004091809,39.39009094,-8.289377213,219182,10,-0.094671994,0.045628,-1.039073944,-1.225000024,3.027499914,0.516250014,-0.682519436,0.104225576,1.284457207,28.06999969,100038,2.109360456,4039,82,39.39009476,-8.289378166,220749,2,952798,-110,6.75,TRUE
1.396978974,-0.68941617,1.342029095,2.02042985,0.024989475,-0.248288319,0.220283717,0.00526177,0.018028617,3.123437881,0.109888807,2.936371565,0.055544764,0.101831049,0.993425548,0.003394817,39.39009094,-8.289376259,219153,10,-0.097660996,0.067405,-0.970936954,10.41250038,-4.786250114,0.183750004,-0.694814026,0.104597852,1.284682631,28.04999924,100033,2.547204256,4042,83,39.39009476,-8.289378166,220749,2,953097,-110,7.25,TRUE
1.397635698,-0.66818887,1.34141016,2.010665655,0.04581761,-0.233833522,0.215769231,-0.000673067,-0.01375109,3.119159937,0.106199987,2.936512709,0.053930528,0.101673484,0.993522942,0.005714207,39.39009094,-8.289375305,219106,10,-0.100101002,0.065269999,-1.051396012,-1.085000038,2.371249914,0.699999988,-0.690815687,0.104001686,1.273290873,28.09000015,100039,2.02124095,4034,82,39.39009476,-8.289378166,220749,2,953397,-110,7,TRUE
1.391955256,-0.654094994,1.333938956,2.019981861,0.034525998,-0.226599991,0.23761104,-0.017458463,0.017522573,3.120514631,0.106747858,2.936626434,0.054133389,0.101648994,0.993517756,0.005015911,39.39009094,-8.289374352,219042,10,-0.124378994,0.029950999,-1.037182927,2.231250048,0.533749998,0.507499993,-0.686519265,0.104661353,1.282476544,28.04000092,100058,0.352477998,4034,82,39.39009476,-8.289378166,220749,2,953699,-110,6.5,TRUE
1.389319301,-0.635819852,1.332776546,2.016201496,0.040648278,-0.210534841,0.203419432,0.016100258,-0.043070138,3.120283604,0.107248127,2.936782122,0.054393116,0.10156142,0.993512154,0.005109194,39.39008713,-8.289374352,219031,9,-0.106932998,0.038307998,-0.973315954,4.366250038,-1.04124999,0.524999976,-0.695964873,0.103869475,1.267986298,28.07999992,100047,1.319038749,4040,82,39.39009476,-8.289378166,220749,2,953999,-108,6.75,TRUE
1.397612333,-0.625877559,1.340152383,2.028819561,0.031539191,-0.219496548,0.221373424,-0.017557997,0.040796995,3.114734411,0.103298925,2.936017513,0.052717008,0.101827271,0.993556678,0.008049702,39.39008713,-8.289373398,218980,10,-0.117669001,0.059841,-0.985089004,6.728750229,-2.747499943,0.280000001,-0.678812802,0.103032969,1.269462109,28.09000015,100050,1.054680228,4037,82,39.39009476,-8.289378166,220749,2,954300,-110,7,TRUE
1.398707747,-0.609080195,1.36171174,2.021202564,0.015904205,-0.193200678,0.204550818,-0.001804396,-0.011988163,3.114860058,0.104314685,2.935292959,0.053217977,0.102180101,0.993491292,0.0079154,39.39008713,-8.289372444,218948,9,-0.090889998,0.040381998,-1.033278942,4.173749924,-0.787500024,0.577499986,-0.689106822,0.103249721,1.269010544,28.03000069,100048,1.230919242,4044,83,39.39009476,-8.289378166,220749,2,954602,-110,6.25,TRUE
1.386118293,-0.584958911,1.374523282,1.983375311,0.020947604,-0.181946188,0.199822679,-0.008515665,-0.091826558,3.117567539,0.105345085,2.934967518,0.053592056,0.102405816,0.99346137,0.00650805,39.39008713,-8.289372444,218925,9,-0.097477995,0.038185999,-1.046698928,4.199999809,-1.023749948,0.288749993,-0.689099014,0.104069516,1.282837272,28.06999969,100045,1.492524028,4042,83,39.39009476,-8.289378166,220749,2,954903,-110,7.25,TRUE
1.195648074,-0.564780533,1.399302363,1.799571395,0.019398842,-0.169630632,0.220318064,0.016241278,0.035541296,3.118288517,0.105947517,2.934900761,0.053853434,0.10245955,0.993465006,0.00611745,39.39008713,-8.289372444,218875,9,-0.096441001,0.034221001,-0.936471999,5.836249828,-2.57249999,0.393750012,-0.685101092,0.103419878,1.267874479,28.04000092,100040,1.933121562,4039,82,39.39009476,-8.289378166,220749,2,955204,-110,6,TRUE
1.198583722,-0.555850923,1.407149315,1.787214279,0.009862875,-0.196788773,0.222454131,0.014130304,0.007801652,3.119704008,0.107397646,2.934788227,0.054502234,0.102534734,0.993403316,0.005335203,39.39008713,-8.28937149,218820,10,-0.109738998,0.02806,-1.022786975,6.579999924,-2.292500019,0.376249999,-0.679668784,0.103239633,1.265217662,28.06999969,100031,2.72344327,4039,82,39.39009476,-8.289378166,220749,2,955507,-106,6.5,TRUE
1.196283937,-0.535044312,1.415511131,1.796205044,0.022313785,-0.192767769,0.202153474,-0.013764699,-0.107130945,3.119562387,0.106004171,2.934687138,0.053816184,0.102603689,0.993469477,0.005476012,39.39008713,-8.28937149,218807,10,-0.117973998,0.030255999,-1.005584955,0.560000002,1.216250062,0.612500012,-0.671662092,0.10309875,1.27420783,28.09000015,100042,1.756882548,4040,82,39.39009476,-8.289378166,220749,2,955805,-108,7.5,TRUE
1.194680452,-0.52028954,1.408573627,1.792770743,0.02166819,-0.213604718,0.207204431,0.002722892,-0.039289296,3.118789911,0.107655004,2.934526682,0.054677304,0.102639534,0.993387043,0.005769107,39.39008713,-8.28937149,218766,10,-0.088510998,0.047823999,-1.040477037,4.173749924,-0.752499998,0.253749996,-0.685104132,0.103099085,1.263529181,28.07999992,100047,1.319038749,4042,83,39.39009476,-8.289378166,220749,2,956105,-108,6.75,TRUE
