pn,pe,pd,vn,ve,vd,an,ae,ad,roll,pitch,yaw,q0,q1,q2,q3,lat,lng,alt,sat,ax,ay,az,h_ax,h_ay,h_az,gx,gy,gz,mx,my,mz,baro_temp,baro_press,baro_alt,batt_voltage,batt_percent,launch_lat,launch_lng,launch_alt,system_status,system_time,rssi,snr,connectionstatus
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,41312,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,41615,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,41914,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,42217,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,42518,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,42817,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,43116,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,43418,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,43717,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,44019,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,44321,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,44621,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,44921,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,45222,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,45524,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,45823,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,46125,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,46426,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,46727,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,47027,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,47330,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,47628,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,47930,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,48230,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,48531,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,48833,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,49135,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,49438,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,49737,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,50039,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,50338,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,50640,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,50939,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,51241,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,51542,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,51848,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,52146,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,52445,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,52747,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,53049,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,53350,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,53651,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,53953,-164,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,20.0,0.0,44330.765625,0,65185,0.0,0.0,0,2089024,54253,-164,0.0,True
