pn,pe,pd,vn,ve,vd,an,ae,ad,roll,pitch,yaw,q0,q1,q2,q3,lat,lng,alt,sat,ax,ay,az,gx,gy,gz,mx,my,mz,temp,press,batt_voltage,batt_percent,launch_lat,launch_lng,launch_alt,system_status,system_time,rssi,snr,connectionstatus
0.03396216779947281,0.14756329357624054,-0.01981361396610737,0.02880197949707508,0.16634239256381989,-0.02587217092514038,0.0030453987419605255,0.019103998318314552,-0.0035167336463928223,0.02532312646508217,0.05399230122566223,3.054556131362915,0.04384998232126236,-0.026409555226564407,0.013816769234836102,0.9987738132476807,0,0,0,0,-0.056120000779628754,0.01006499957293272,0.9954589605331421,3.9287500381469727,-0.8837500214576721,0.5249999761581421,-35.39200210571289,-4.703999996185303,-47.9640007019043,0.0,0.0,2890,0,0,0,0,9218,238867,-157,0.0,True
0.03394636884331703,0.14782235026359558,-0.019880039617419243,0.028728552162647247,0.16597914695739746,-0.02487601526081562,0.001202411949634552,0.01847836561501026,-0.0017635226249694824,0.024611379951238632,0.05414288491010666,3.0546257495880127,0.04380661994218826,-0.02650078944861889,0.013463783077895641,0.9987783432006836,0,0,0,0,-0.05709599703550339,0.008417999371886253,0.9942389726638794,4.033750057220459,-0.831250011920929,0.5337499976158142,-35.46200180053711,-4.77400016784668,-48.145999908447266,0.0,0.0,2885,0,0,0,0,9218,238969,-157,0.0,True
0.033929239958524704,0.1479509174823761,-0.019917039200663567,0.028538236394524574,0.16571499407291412,-0.024496302008628845,0.0027114488184452057,0.020035160705447197,-0.004583597183227539,0.02491103857755661,0.05426957085728645,3.0540082454681396,0.04411977529525757,-0.026553278788924217,0.013624315150082111,0.9987605214118958,0,0,0,0,-0.05520499870181084,0.0076249996200203896,0.9960689544677734,3.9287500381469727,-0.7437499761581421,0.5687500238418579,-35.070003509521484,-4.830000400543213,-48.7760009765625,0.0,0.0,2885,0,0,0,0,9218,239071,-157,0.0,True
0.03399316221475601,0.1485801637172699,-0.020022239536046982,0.028067773208022118,0.16731993854045868,-0.023569894954562187,0.0020634233951568604,0.01892881467938423,-0.0015396475791931152,0.02526545152068138,0.05416255071759224,3.053159475326538,0.044547855854034424,-0.026486163958907127,0.013810153119266033,0.9987411499023438,0,0,0,0,-0.05709599703550339,0.01140700001269579,0.9979599714279175,4.331250190734863,-0.8050000071525574,0.6825000047683716,-35.65800094604492,-5.236000061035156,-47.86600112915039,0.0,0.0,2881,0,0,0,0,9218,239173,-157,0.0,True
0.033924639225006104,0.1484692543745041,-0.020007554441690445,0.027973463758826256,0.1677585393190384,-0.02321944199502468,0.004473090171813965,0.02272471785545349,-0.004078984260559082,0.02457336336374283,0.05405747890472412,3.0530292987823486,0.04460320249199867,-0.026448247954249382,0.01346408948302269,0.9987443089485168,0,0,0,0,-0.05618099868297577,0.007991000078618526,0.9947269558906555,3.8062500953674316,-0.7350000143051147,0.6299999952316284,-35.560001373291016,-4.998000144958496,-48.13200378417969,0.0,0.0,2893,0,0,0,0,9218,239275,-157,0.0,True
0.033871524035930634,0.1485675424337387,-0.02001197263598442,0.027206161990761757,0.16695912182331085,-0.023522978648543358,0.00299980491399765,0.019793502986431122,-0.0035559535026550293,0.02480299584567547,0.05370002239942551,3.053226947784424,0.044505421072244644,-0.026266027241945267,0.013568272814154625,0.9987519979476929,0,0,0,0,-0.05581500008702278,0.010247999802231789,0.9966790080070496,3.8762500286102295,-0.918749988079071,0.4025000035762787,-35.952003479003906,-4.746000289916992,-47.7400016784668,0.0,0.0,2885,0,0,0,0,9218,239371,-157,0.0,True
0.03385821729898453,0.1486923098564148,-0.020041687414050102,0.02743564359843731,0.16769269108772278,-0.023255975916981697,0.004556518048048019,0.022520137950778008,-0.004206717014312744,0.02491168864071369,0.05378648266196251,3.0525095462799072,0.04486580193042755,-0.026301871985197067,0.013633864000439644,0.9987342357635498,0,0,0,0,-0.05624200031161308,0.010919000022113323,0.9967399835586548,4.191249847412109,-0.8575000166893005,0.49000000953674316,-35.4900016784668,-5.348000526428223,-47.90800094604492,0.0,0.0,2879,0,0,0,0,9218,239473,-157,0.0,True
0.03387824818491936,0.1491384506225586,-0.020084470510482788,0.027407625690102577,0.1690232902765274,-0.023389747366309166,0.003955408930778503,0.020874474197626114,-0.004130184650421143,0.02552472986280918,0.053861550986766815,3.051542043685913,0.04535750299692154,-0.026318859308958054,0.013954284600913525,0.9987068176269531,0,0,0,0,-0.06020699813961983,0.006771000102162361,0.995947003364563,3.8762500286102295,-0.8050000071525574,0.6825000047683716,-35.61600112915039,-5.180000305175781,-47.880001068115234,0.0,0.0,2875,0,0,0,0,9218,239574,-157,0.0,True
0.033912841230630875,0.14968641102313995,-0.020143158733844757,0.027457337826490402,0.17121276259422302,-0.023662079125642776,0.005307745188474655,0.02055145800113678,-0.003869950771331787,0.0249897763133049,0.053830020129680634,3.0511724948883057,0.045534998178482056,-0.026312708854675293,0.01369140762835741,0.9987028241157532,0,0,0,0,-0.05825499817728996,0.009638000279664993,0.9946050047874451,3.7362499237060547,-0.918749988079071,0.5512499809265137,-36.007999420166016,-4.703999996185303,-48.04800033569336,0.0,0.0,2874,0,0,0,0,9218,239676,-157,0.0,True
0.036838192492723465,0.16783566772937775,-0.022668382152915,0.030924109742045403,0.19148565828800201,-0.026569467037916183,0.0034012123942375183,0.022513901814818382,0.0001442432403564453,0.024661660194396973,0.054030321538448334,3.051226854324341,0.0455046221613884,-0.026420531794428825,0.01353139616549015,0.9987034797668457,0,0,0,0,-0.05697399750351906,0.007319999858736992,0.9987529516220093,3.841249942779541,-0.5249999761581421,0.45500001311302185,-36.134002685546875,-5.026000022888184,-48.07600021362305,0.0,0.0,2881,0,0,0,0,9218,239776,-157,0.0,True
0.036461424082517624,0.16591504216194153,-0.022423963993787766,0.030531145632267,0.1885751187801361,-0.026832757517695427,0.004683472216129303,0.018764538690447807,-0.0016388893127441406,0.024862533435225487,0.05418892204761505,3.05094313621521,0.045649804174900055,-0.02649320848286152,0.01363898254930973,0.9986931085586548,0,0,0,0,-0.057461999356746674,0.009027999825775623,0.9951539635658264,4.147500038146973,-0.9975000023841858,0.5600000023841858,-35.75600051879883,-5.473999977111816,-47.922000885009766,0.0,0.0,2884,0,0,0,0,9218,239878,-157,0.0,True
0.03972646966576576,0.18622365593910217,-0.025299733504652977,0.033558133989572525,0.20927974581718445,-0.02948048897087574,0.002924099564552307,0.021529795601963997,-0.003278493881225586,0.02465389482676983,0.05404232442378998,3.0507876873016357,0.045723963528871536,-0.02642371505498886,0.013533585704863071,0.9986938834190369,0,0,0,0,-0.05624200031161308,0.008174000307917595,0.9953370094299316,4.033750057220459,-0.7087500095367432,0.612500011920929,-35.75600051879883,-5.236000061035156,-47.9640007019043,0.0,0.0,2879,0,0,0,0,9218,239979,-157,0.0,True
0.03882433846592903,0.1811208426952362,-0.024585004895925522,0.031814128160476685,0.20222778618335724,-0.028185835108160973,0.0014895498752593994,0.022398732602596283,-0.002712726593017578,0.025168903172016144,0.05388770252466202,3.049804925918579,0.0462208017706871,-0.026327980682253838,0.013800123706459999,0.9986698031425476,0,0,0,0,-0.05526600033044815,0.01006499957293272,0.995947003364563,4.208750247955322,-0.831250011920929,0.6212499737739563,-35.7140007019043,-5.026000022888184,-48.439998626708984,0.0,0.0,2890,0,0,0,0,9218,240080,-157,0.0,True
0.04216645285487175,0.2024986892938614,-0.027582356706261635,0.034454863518476486,0.22313207387924194,-0.03158041834831238,0.0026423968374729156,0.02224319614470005,0.00014901161193847656,0.024943631142377853,0.05362790822982788,3.049370527267456,0.046434205025434494,-0.026200365275144577,0.01368738804012537,0.9986708760261536,0,0,0,0,-0.05740099772810936,0.008479000069200993,0.99686199426651,4.033750057220459,-0.8662499785423279,0.6387500166893005,-35.92399978637695,-5.418000221252441,-48.566001892089844,0.0,0.0,2878,0,0,0,0,9218,240181,-157,0.0,True
0.04109900817275047,0.19598695635795593,-0.026658710092306137,0.03295692056417465,0.21276229619979858,-0.02954917401075363,0.0032920464873313904,0.02016855962574482,-0.0013424158096313477,0.024655841290950775,0.053839102387428284,3.049083948135376,0.04657399654388428,-0.026310676708817482,0.013552404008805752,0.9986576437950134,0,0,0,0,-0.05636399984359741,0.009699000045657158,0.9972279667854309,3.7274999618530273,-0.8224999904632568,0.612500011920929,-36.189998626708984,-5.389999866485596,-48.327999114990234,0.0,0.0,2885,0,0,0,0,9218,240283,-157,0.0,True
0.04443467780947685,0.21752490103244781,-0.029637787491083145,0.03606230765581131,0.2326304316520691,-0.0321267768740654,0.0036310330033302307,0.02369384840130806,-0.002330780029296875,0.02420414797961712,0.05378972366452217,3.04917573928833,0.04652182012796402,-0.026297178119421005,0.013324610888957977,0.9986626505851746,0,0,0,0,-0.05642499774694443,0.009881999343633652,0.9979599714279175,4.007500171661377,-0.6825000047683716,0.6387500166893005,-36.27400207519531,-4.815999984741211,-48.496002197265625,0.0,0.0,2886,0,0,0,0,9218,240382,-157,0.0,True
0.04296307638287544,0.2081781029701233,-0.028365550562739372,0.03445323556661606,0.2202252447605133,-0.03104531578719616,0.004542995244264603,0.019048117101192474,-0.0038697123527526855,0.024625113233923912,0.053930770605802536,3.0486481189727783,0.0467919260263443,-0.026354175060987473,0.013544906862080097,0.998647153377533,0,0,0,0,-0.056120000779628754,0.009271999821066856,0.9927749633789062,3.981250047683716,-1.0412499904632568,0.6737499833106995,-36.176002502441406,-5.110000133514404,-47.880001068115234,0.0,0.0,2884,0,0,0,0,9218,240484,-157,0.0,True
0.04166203737258911,0.20019248127937317,-0.027220187708735466,0.032918818295001984,0.21002785861492157,-0.029411865398287773,0.0038087740540504456,0.020862922072410583,-0.00584864616394043,0.024656809866428375,0.05392492562532425,3.0484588146209717,0.046886637806892395,-0.026349278166890144,0.013563105836510658,0.9986410140991211,0,0,0,0,-0.0567299984395504,0.010919000022113323,0.9950929880142212,4.21750020980835,-0.875,0.5950000286102295,-35.70000076293945,-4.956000328063965,-47.90800094604492,0.0,0.0,2883,0,0,0,0,9218,240585,-157,0.0,True
0.040540531277656555,0.19329580664634705,-0.02627704106271267,0.032141316682100296,0.20257967710494995,-0.028134172782301903,0.004776861518621445,0.020129574462771416,-0.0011829137802124023,0.024655604735016823,0.05415291339159012,3.0483574867248535,0.04695994406938553,-0.02645811438560486,0.013567387126386166,0.9987900257110596,0,0,0,0,-0.05703499913215637,0.009393999353051186,0.9961299896240234,3.8324999809265137,-0.8487499952316284,0.5687500238418579,-36.37200164794922,-4.900000095367432,-47.7400016784668,0.0,0.0,2881,0,0,0,0,9218,240685,-157,0.0,True
0.03956783562898636,0.18764172494411469,-0.025489239022135735,0.030554020777344704,0.19651560485363007,-0.02731012925505638,0.003987662494182587,0.021256394684314728,-0.0016984939575195312,0.024472488090395927,0.053847502917051315,3.0481841564178467,0.04702098295092583,-0.026313098147511482,0.013472928665578365,0.9986369609832764,0,0,0,0,-0.05581500008702278,0.009455000050365925,0.9944829940795898,3.8324999809265137,-0.6474999785423279,0.699999988079071,-35.92399978637695,-4.914000034332275,-47.60000228881836,0.0,0.0,2883,0,0,0,0,9218,240786,-157,0.0,True
0.0388331413269043,0.18342283368110657,-0.024875827133655548,0.029590345919132233,0.19311700761318207,-0.026567688211798668,0.002614866942167282,0.021531669422984123,-0.0021535754203796387,0.0246296226978302,0.05370244011282921,3.047668933868408,0.0472797155380249,-0.026233479380607605,0.013554749079048634,0.9986265897750854,0,0,0,0,-0.05520499870181084,0.008112999610602856,0.9951539635658264,3.7537500858306885,-0.7350000143051147,0.6212499737739563,-36.134002685546875,-5.01200008392334,-47.64200210571289,0.0,0.0,2883,0,0,0,0,9218,240887,-157,0.0,True
0.038003772497177124,0.17863546311855316,-0.024234037846326828,0.02915877103805542,0.18781214952468872,-0.025714613497257233,0.004700496792793274,0.020616892725229263,-0.001093149185180664,0.02461998164653778,0.05386209860444069,3.047372579574585,0.04743005707859993,-0.02631107158958912,0.013557427562773228,0.9986290335655212,0,0,0,0,-0.05782799795269966,0.009455000050365925,0.9974109530448914,4.025000095367432,-0.6912500262260437,0.65625,-35.86800003051758,-5.053999900817871,-48.13200378417969,0.0,0.0,2885,0,0,0,0,9218,240995,-157,0.0,True
0.040965139865875244,0.19762349128723145,-0.026814933866262436,0.03241276741027832,0.20747800171375275,-0.028042973950505257,0.0023474209010601044,0.02134057506918907,-0.0007418990135192871,0.024249551817774773,0.05400573089718819,3.0472958087921143,0.04746260121464729,-0.026391373947262764,0.013377045281231403,0.9986153841018677,0,0,0,0,-0.05648599937558174,0.008356999605894089,0.99680095911026,4.269999980926514,-1.0674999952316284,0.6212499737739563,-35.75600051879883,-5.0960001945495605,-47.71200180053711,0.0,0.0,2877,0,0,0,0,9218,241090,-157,0.0,True
0.036399565637111664,0.1691557615995407,-0.022944185882806778,0.02761019393801689,0.17723675072193146,-0.023869682103395462,0.003435857594013214,0.018754560500383377,-0.002576887607574463,0.024204593151807785,0.05401160195469856,3.0474188327789307,0.04742766171693802,-0.026390857994556427,0.013351022265851498,0.9988104701042175,0,0,0,0,-0.05648599937558174,0.010735999792814255,0.995947003364563,4.130000114440918,-0.6825000047683716,0.6474999785423279,-36.04999923706055,-4.983999729156494,-48.2859992980957,0.0,0.0,2879,0,0,0,0,9218,241200,-157,0.0,True
0.03564779460430145,0.16462408006191254,-0.02238066866993904,0.026567168533802032,0.17288781702518463,-0.022787243127822876,0.001436188817024231,0.019279655069112778,-0.004365026950836182,0.023708071559667587,0.0537133626639843,3.0475592613220215,0.04732257500290871,-0.02625996060669422,0.013096455484628677,0.9986310005187988,0,0,0,0,-0.056120000779628754,0.010308999568223953,0.9969229698181152,4.147500038146973,-0.9537500143051147,0.5162500143051147,-35.90999984741211,-5.208000183105469,-47.86600112915039,0.0,0.0,2887,0,0,0,0,9218,241294,-157,0.0,True
0.03512231633067131,0.1618175208568573,-0.021976184099912643,0.026605814695358276,0.17105916142463684,-0.022835250943899155,0.003983307629823685,0.019582565873861313,-0.0036178231239318848,0.023495523259043694,0.05384151637554169,3.047616958618164,0.04729381203651428,-0.02632889337837696,0.012992430478334427,0.9986477494239807,0,0,0,0,-0.05697399750351906,0.009211000055074692,0.9949100017547607,4.182499885559082,-1.006250023841858,0.5249999761581421,-36.204002380371094,-5.264000415802002,-48.1879997253418,0.0,0.0,2883,0,0,0,0,9218,241399,-157,0.0,True
0.037792813032865524,0.17903006076812744,-0.02429238148033619,0.02936141937971115,0.18977060914039612,-0.025440583005547523,0.004476506263017654,0.01969723589718342,0.0009733438491821289,0.023760531097650528,0.05355405807495117,3.0475382804870605,0.047332800924777985,-0.026179086416959763,0.013119205832481384,0.9986315965652466,0,0,0,0,-0.05727899819612503,0.010431000031530857,0.9963129758834839,3.990000009536743,-0.918749988079071,0.6474999785423279,-35.99400329589844,-5.516000270843506,-48.439998626708984,0.0,0.0,2889,0,0,0,0,9218,241494,-157,0.0,True
0.03402058407664299,0.15553967654705048,-0.021148117259144783,0.025861795991659164,0.1656152307987213,-0.022136107087135315,0.0046688467264175415,0.020773831754922867,-0.0030012130737304688,0.023747215047478676,0.05377893149852753,3.0474579334259033,0.047386497259140015,-0.026288658380508423,0.013117915019392967,0.9987156391143799,0,0,0,0,-0.05770599842071533,0.008356999605894089,0.9955199956893921,3.9462499618530273,-0.8662499785423279,0.6299999952316284,-36.022003173828125,-4.788000106811523,-48.06200408935547,0.0,0.0,2890,0,0,0,0,9218,241596,-157,0.0,True
0.036997199058532715,0.17476950585842133,-0.023740218952298164,0.02912033721804619,0.18733921647071838,-0.02510313130915165,0.003518633544445038,0.01985732838511467,-0.0018851757049560547,0.02388245053589344,0.05369289219379425,3.0471627712249756,0.04754415526986122,-0.02623881585896015,0.013186587952077389,0.9987723231315613,0,0,0,0,-0.05642499774694443,0.009332999587059021,0.9966790080070496,3.884999990463257,-0.9712499976158142,0.5862500071525574,-35.88200378417969,-5.418000221252441,-47.7400016784668,0.0,0.0,2874,0,0,0,0,9218,241703,-157,0.0,True
0.03334856778383255,0.15195047855377197,-0.020696021616458893,0.025419093668460846,0.16369062662124634,-0.02171255648136139,0.0029684826731681824,0.02018926292657852,-0.002966463565826416,0.023562336340546608,0.053608059883117676,3.0471556186676025,0.047523561865091324,-0.026207860559225082,0.013026412576436996,0.9986367225646973,0,0,0,0,-0.05581500008702278,0.008600999601185322,0.9956420063972473,3.8062500953674316,-0.7875000238418579,0.8224999904632568,-36.0359992980957,-5.039999961853027,-47.95000076293945,0.0,0.0,2881,0,0,0,0,9218,241801,-157,0.0,True
0.032999295741319656,0.15003836154937744,-0.020427176728844643,0.025345856323838234,0.16368576884269714,-0.02185596339404583,0.0035065338015556335,0.02048904076218605,-0.0014207959175109863,0.02333824895322323,0.05355837196111679,3.0470571517944336,0.04757430776953697,-0.026186812669038773,0.012914332561194897,0.9986704587936401,0,0,0,0,-0.055570997297763824,0.008174000307917595,0.9922260046005249,4.173749923706055,-0.8662499785423279,0.699999988079071,-35.952003479003906,-4.928000450134277,-47.992000579833984,0.0,0.0,2882,0,0,0,0,9218,241900,-157,0.0,True
0.032652273774147034,0.1482924371957779,-0.02024724893271923,0.025211304426193237,0.16089126467704773,-0.02088819071650505,0.002943720668554306,0.018647044897079468,-0.0019050836563110352,0.02270025573670864,0.053459130227565765,3.047520160675049,0.04733248054981232,-0.02615569718182087,0.012587646022439003,0.9986746311187744,0,0,0,0,-0.05563199892640114,0.009271999821066856,0.9966790080070496,3.990000009536743,-0.7699999809265137,0.6474999785423279,-35.92399978637695,-4.605999946594238,-48.314002990722656,0.0,0.0,2873,0,0,0,0,9218,242002,-157,0.0,True
0.03251456469297409,0.14768968522548676,-0.02015857584774494,0.02513955719769001,0.160350039601326,-0.020620476454496384,0.003765922039747238,0.01773369312286377,-0.0021472573280334473,0.02282150462269783,0.05341934785246849,3.047515869140625,0.04733087494969368,-0.026133939623832703,0.012647661380469799,0.9986380934715271,0,0,0,0,-0.0563029982149601,0.010369999334216118,0.9963739514350891,3.9375,-0.9012500047683716,0.699999988079071,-35.77000045776367,-4.815999984741211,-48.15999984741211,0.0,0.0,2883,0,0,0,0,9218,242104,-157,0.0,True
0.03224710375070572,0.1463649868965149,-0.019982105121016502,0.025454971939325333,0.1591784656047821,-0.02046038955450058,0.0008382685482501984,0.01874382793903351,-0.0012211203575134277,0.02226695604622364,0.05356859415769577,3.048220157623291,0.04697412624955177,-0.026225609704852104,0.012365003116428852,0.9986670613288879,0,0,0,0,-0.055448997765779495,0.009088999591767788,0.9970449805259705,4.051249980926514,-0.8487499952316284,0.6037499904632568,-36.38600158691406,-4.886000156402588,-47.55800247192383,0.0,0.0,2880,0,0,0,0,9218,242206,-157,0.0,True
0.03221277892589569,0.14664965867996216,-0.02000979147851467,0.025741467252373695,0.15824036300182343,-0.02032306231558323,0.0017869733273983002,0.01813817396759987,-0.003164052963256836,0.022133497521281242,0.05374304577708244,3.0488340854644775,0.0466684028506279,-0.026319237425923347,0.012294221669435501,0.9986929297447205,0,0,0,0,-0.05471700057387352,0.009027999825775623,0.9954589605331421,3.911250114440918,-0.875,0.6650000214576721,-35.5880012512207,-4.7179999351501465,-47.992000579833984,0.0,0.0,2883,0,0,0,0,9218,242315,-157,0.0,True
0.03481084480881691,0.16264891624450684,-0.022083088755607605,0.028402825817465782,0.17647922039031982,-0.023033367469906807,0.001180347055196762,0.019555089995265007,-0.0027531981468200684,0.02191520482301712,0.05349438637495041,3.049093723297119,0.04653128609061241,-0.026202447712421417,0.01217636652290821,0.9986798763275146,0,0,0,0,-0.05508299916982651,0.009576999582350254,0.9935069680213928,4.235000133514404,-0.7962499856948853,0.6650000214576721,-35.47600173950195,-4.564000129699707,-47.68400192260742,0.0,0.0,2884,0,0,0,0,9218,242404,-157,0.0,True
0.034366052597761154,0.16039931774139404,-0.021764010190963745,0.027826933190226555,0.17085710167884827,-0.022525088861584663,0.005735673010349274,0.019971974194049835,-0.004890561103820801,0.02197369374334812,0.053679171949625015,3.0494656562805176,0.04635125398635864,-0.026294786483049393,0.012204625643789768,0.9987150430679321,0,0,0,0,-0.058681998401880264,0.007319999858736992,0.9935680031776428,4.15625,-0.6912500262260437,0.49000000953674316,-35.672000885009766,-4.480000019073486,-48.15999984741211,0.0,0.0,2879,0,0,0,0,9218,242511,-157,0.0,True
0.03370513394474983,0.15674744546413422,-0.0212848000228405,0.02722862921655178,0.16575656831264496,-0.0217466801404953,0.002478707581758499,0.020203670486807823,-0.002621769905090332,0.022253723815083504,0.0537528432905674,3.049464464187622,0.04635181277990341,-0.026325872167944908,0.012346392497420311,0.9986830949783325,0,0,0,0,-0.05569300055503845,0.007929999381303787,0.995885968208313,4.09499979019165,-0.7437499761581421,0.6737499833106995,-36.176002502441406,-4.872000217437744,-48.439998626708984,0.0,0.0,2884,0,0,0,0,9218,242606,-157,0.0,True
0.03338991850614548,0.15487316250801086,-0.021012742072343826,0.02650376595556736,0.1639074832201004,-0.021618513390421867,0.0016708634793758392,0.02083207294344902,-0.0034830570220947266,0.02237676829099655,0.053580593317747116,3.0493085384368896,0.0464358814060688,-0.02623498998582363,0.012405523099005222,0.9987203478813171,0,0,0,0,-0.054655998945236206,0.006527000106871128,0.9952149987220764,3.745000123977661,-0.8487499952316284,0.6387500166893005,-35.75600051879883,-4.872000217437744,-47.922000885009766,0.0,0.0,2880,0,0,0,0,9218,242709,-157,0.0,True
0.03615015372633934,0.17186979949474335,-0.023245617747306824,0.029568523168563843,0.18296632170677185,-0.02389954775571823,0.002612382173538208,0.020461460575461388,-0.00268709659576416,0.02310161292552948,0.05361861735582352,3.0489883422851562,0.04660008102655411,-0.02623620070517063,0.012772811576724052,0.99866783618927,0,0,0,0,-0.05691299960017204,0.00445299968123436,0.994970977306366,4.016250133514404,-1.0325000286102295,0.6299999952316284,-35.88200378417969,-5.1519999504089355,-47.51599884033203,0.0,0.0,2881,0,0,0,0,9218,242807,-157,0.0,True
